TABLE_NAME|COLUMN_NAME|DATA_TYPE|CHARACTER_MAXIMUM_LENGTH|NUMERIC_PRECISION|NUMERIC_SCALE|IS_NULLABLE
CustodianCommission|AgentName|nvarchar|100|NULL|NULL|YES
CustodianCommission|Agent_DPA_|int|NULL|10|0|YES
CustodianCommission|SecurityCode|nvarchar|50|NULL|NULL|NO
datastream_Market|MktRecord|nvarchar|2|NULL|NULL|YES
datastream_Market|MktProcess|nvarchar|1|NULL|NULL|YES
datastream_Market|MktDate|smalldatetime|NULL|NULL|NULL|YES
datastream_Market|MktCode|nvarchar|50|NULL|NULL|YES
datastream_Market|MktClose|real|NULL|24|NULL|YES
datastream_Market|MktVolume|int|NULL|10|0|YES
datastream_Market|MktBid|real|NULL|24|NULL|YES
datastream_Market|MktOffer|real|NULL|24|NULL|YES
datastream_Market|MktHigh|real|NULL|24|NULL|YES
datastream_Market|MktLow|real|NULL|24|NULL|YES
datastream_Market|MktOpen|real|NULL|24|NULL|YES
datastream_Market|MktPrevious|real|NULL|24|NULL|YES
datastream_Market|MktUnique|int|NULL|10|0|NO
Datastream_MuhammedPriceUpdate|Security|nvarchar|28|NULL|NULL|YES
Datastream_MuhammedPriceUpdate|Date|smalldatetime|NULL|NULL|NULL|YES
Datastream_MuhammedPriceUpdate|Price|real|NULL|24|NULL|YES
Datastream_MuhammedPriceUpdate|Volume|int|NULL|10|0|YES
datastream_Securities|SecRecord|nvarchar|2|NULL|NULL|YES
datastream_Securities|SecProcess|nvarchar|1|NULL|NULL|YES
datastream_Securities|SecCode|nvarchar|50|NULL|NULL|NO
datastream_Securities|SecNameFull|nvarchar|40|NULL|NULL|YES
datastream_Securities|SecNameShort|nvarchar|28|NULL|NULL|YES
datastream_Securities|SecIndustry|nvarchar|3|NULL|NULL|YES
datastream_Securities|SecCountry|nvarchar|3|NULL|NULL|YES
datastream_Securities|SecShares|int|NULL|10|0|YES
datastream_Securities|SecMarket|nvarchar|2|NULL|NULL|YES
datastream_Securities|SecNominal|money|NULL|19|4|YES
datastream_Securities|SecNominalCcy|nvarchar|3|NULL|NULL|YES
datastream_Securities|SecFirstListing|datetime|NULL|NULL|NULL|YES
datastream_Securities|SecIssuePrice|money|NULL|19|4|YES
datastream_Securities|SecIssueCcy|nvarchar|3|NULL|NULL|YES
datastream_Securities|SecTier|nvarchar|2|NULL|NULL|YES
datastream_Securities|SecKnow_DPA|int|NULL|10|0|YES
DataStream_Securities_|SecRecord|nvarchar|2|NULL|NULL|YES
DataStream_Securities_|SecProcess|nvarchar|1|NULL|NULL|YES
DataStream_Securities_|SecCode|nvarchar|12|NULL|NULL|NO
DataStream_Securities_|SecNameFull|nvarchar|40|NULL|NULL|YES
DataStream_Securities_|SecNameShort|nvarchar|28|NULL|NULL|YES
DataStream_Securities_|SecIndustry|nvarchar|3|NULL|NULL|YES
DataStream_Securities_|SecCountry|nvarchar|3|NULL|NULL|YES
DataStream_Securities_|SecShares|int|NULL|10|0|YES
DataStream_Securities_|SecMarket|nvarchar|2|NULL|NULL|YES
DataStream_Securities_|SecNominal|money|NULL|19|4|YES
DataStream_Securities_|SecNominalCcy|nvarchar|3|NULL|NULL|YES
DataStream_Securities_|SecFirstListing|smalldatetime|NULL|NULL|NULL|YES
DataStream_Securities_|SecIssuePrice|money|NULL|19|4|YES
DataStream_Securities_|SecIssueCcy|nvarchar|3|NULL|NULL|YES
DataStream_Securities_|SecTier|nvarchar|2|NULL|NULL|YES
DataStream_Securities_|SecKnow_DPA|int|NULL|10|0|YES
datastream_SecurityPriceList|Date|smalldatetime|NULL|NULL|NULL|YES
datastream_SecurityPriceList|Price|real|NULL|24|NULL|NO
datastream_SecurityPriceList|Security_DPA_|int|NULL|10|0|NO
datastream_SecurityPriceList|SecurityCode|nvarchar|10|NULL|NULL|NO
datastream_SecurityPriceList|SecCode|nvarchar|12|NULL|NULL|YES
datastream_SecurityPriceList|SecurityName|nvarchar|100|NULL|NULL|NO
datastream_SecurityPriceList|MktUnique|int|NULL|10|0|YES
datastream_SecurityPriceListAllPrices|SecurityCode|nvarchar|10|NULL|NULL|NO
datastream_SecurityPriceListAllPrices|Security_DPA_|int|NULL|10|0|NO
datastream_SecurityPriceListAllPrices|Date|smalldatetime|NULL|NULL|NULL|YES
datastream_SecurityPriceListAllPrices|Price|real|NULL|24|NULL|NO
datastream_SecurityPriceListAllPrices|MktDate|smalldatetime|NULL|NULL|NULL|YES
datastream_SecurityPriceListAllPrices|MktClose|real|NULL|24|NULL|YES
datastream_SecurityPriceListAllPrices|SecurityName|nvarchar|100|NULL|NULL|NO
datastream_SecurityPriceListAllPrices|SecCode|nvarchar|12|NULL|NULL|YES
datastream_SecurityPriceListAllPrices|MktUnique|int|NULL|10|0|YES
datastream_SecurityPriceListLastestUpdate|BrokerKnow DPA|int|NULL|10|0|YES
datastream_SecurityPriceListLastestUpdate|Date|smalldatetime|NULL|NULL|NULL|YES
datastream_SecurityPriceListz|SecurityCode|nvarchar|10|NULL|NULL|NO
datastream_SecurityPriceListz|Security_DPA_|int|NULL|10|0|NO
datastream_SecurityPriceListz|Date|smalldatetime|NULL|NULL|NULL|YES
datastream_SecurityPriceListz|Price|real|NULL|24|NULL|YES
DB_Affirmation|Security_DPA_|int|NULL|10|0|NO
DB_Affirmation|LotSlipNo|nvarchar|20|NULL|NULL|NO
DB_Affirmation|ContractNumber|nvarchar|50|NULL|NULL|NO
DB_Affirmation|LotQty|int|NULL|10|0|NO
DB_Affirmation|LotPrice|money|NULL|19|4|NO
DB_Affirmation|OrderRef|nvarchar|100|NULL|NULL|NO
DB_Affirmation|Order_DPA_|int|NULL|10|0|NO
DB_Affirmation|AccountAddress|ntext|1073741823|NULL|NULL|YES
DB_Affirmation|Account|nvarchar|100|NULL|NULL|NO
DB_Affirmation|LotTDate|datetime|NULL|NULL|NULL|YES
DB_Affirmation|Client_DPA_|int|NULL|10|0|NO
DB_Affirmation|ClientCDSNo|nvarchar|20|NULL|NULL|YES
DB_Affirmation|SettlementGrossAmount|money|NULL|19|4|YES
DB_Affirmation|Owner|nvarchar|100|NULL|NULL|NO
DB_Affirmation|ClientFax|nvarchar|100|NULL|NULL|YES
DB_Affirmation|SecurityName|nvarchar|100|NULL|NULL|NO
DB_Affirmation|BalanceQty|int|NULL|10|0|YES
DB_Affirmation|ordDetailSecurity|nvarchar|100|NULL|NULL|NO
DB_Affirmation|ClassDescription|nvarchar|100|NULL|NULL|NO
DB_Affirmation|ContractSettlementDate|smalldatetime|NULL|NULL|NULL|YES
DB_Affirmation|Owner_DPA_|int|NULL|10|0|YES
DB_Affirmation|OrderTypeSale|bit|NULL|NULL|NULL|NO
DB_Affirmation|ReferenceHeader|nvarchar|112|NULL|NULL|NO
DB_Affirmation|SettlementAmount|float|NULL|53|NULL|YES
DB_Affirmation|Class_DPA_|int|NULL|10|0|NO
DB_Affirmation|AccountManager|nvarchar|201|NULL|NULL|YES
DB_Affirmation2|Security_DPA_|int|NULL|10|0|NO
DB_Affirmation2|LotSlipNo|nvarchar|20|NULL|NULL|NO
DB_Affirmation2|ContractNumber|nvarchar|50|NULL|NULL|NO
DB_Affirmation2|LotQty|int|NULL|10|0|NO
DB_Affirmation2|LotPrice|money|NULL|19|4|NO
DB_Affirmation2|OrderRef|nvarchar|100|NULL|NULL|NO
DB_Affirmation2|Order_DPA_|int|NULL|10|0|NO
DB_Affirmation2|AccountAddress|ntext|1073741823|NULL|NULL|YES
DB_Affirmation2|Account|nvarchar|100|NULL|NULL|NO
DB_Affirmation2|LotTDate|datetime|NULL|NULL|NULL|YES
DB_Affirmation2|Client_DPA_|int|NULL|10|0|NO
DB_Affirmation2|ClientCDSNo|nvarchar|20|NULL|NULL|YES
DB_Affirmation2|SettlementGrossAmount|money|NULL|19|4|YES
DB_Affirmation2|Owner|nvarchar|100|NULL|NULL|NO
DB_Affirmation2|ClientFax|nvarchar|100|NULL|NULL|YES
DB_Affirmation2|SecurityName|nvarchar|100|NULL|NULL|NO
DB_Affirmation2|BalanceQty|int|NULL|10|0|YES
DB_Affirmation2|ordDetailSecurity|nvarchar|100|NULL|NULL|NO
DB_Affirmation2|ClassDescription|nvarchar|100|NULL|NULL|NO
DB_Affirmation2|ContractSettlementDate|smalldatetime|NULL|NULL|NULL|YES
DB_Affirmation2|Owner_DPA_|int|NULL|10|0|YES
DB_Affirmation2|OrderTypeSale|bit|NULL|NULL|NULL|NO
DB_Affirmation2|ReferenceHeader|nvarchar|112|NULL|NULL|NO
DB_Affirmation2|SettlementAmount|float|NULL|53|NULL|YES
DB_Affirmation2|Class_DPA_|int|NULL|10|0|NO
DB_Affirmation2|LevyTotal|money|NULL|19|4|YES
DB_Affirmation2|Comm|money|NULL|19|4|YES
DB_Affirmation2|SettlementDate|smalldatetime|NULL|NULL|NULL|YES
DB_Affirmation2|SecurityCode|nvarchar|50|NULL|NULL|NO
DB_Affirmation2|Contract_DPA_|int|NULL|10|0|NO
DB_Affirmation2|AccountManager|nvarchar|201|NULL|NULL|YES
DB_AgentCommissionBonds|ContractNumber|nvarchar|50|NULL|NULL|NO
DB_AgentCommissionBonds|LotTDate|datetime|NULL|NULL|NULL|YES
DB_AgentCommissionBonds|Client_DPA_|int|NULL|10|0|NO
DB_AgentCommissionBonds|OrderTypeSale|bit|NULL|NULL|NULL|NO
DB_AgentCommissionBonds|LevyAmount|money|NULL|19|4|NO
DB_AgentCommissionBonds|SecurityName|nvarchar|74|NULL|NULL|YES
DB_AgentCommissionBonds|PaymentReceiptNo|int|NULL|10|0|YES
DB_AgentCommissionBonds|Contract_DPA_|int|NULL|10|0|NO
DB_AgentCommissionBonds|AgentName|nvarchar|100|NULL|NULL|NO
DB_AgentCommissionBonds|Agent_DPA_|int|NULL|10|0|NO
DB_AgentCommissionBonds|ClientName|nvarchar|100|NULL|NULL|NO
DB_AgentCommissionBonds|LotGrossAmount|money|NULL|19|4|YES
DB_AgentCommissions|ContractNumber|nvarchar|50|NULL|NULL|NO
DB_AgentCommissions|LotTDate|datetime|NULL|NULL|NULL|YES
DB_AgentCommissions|Client_DPA_|int|NULL|10|0|NO
DB_AgentCommissions|OrderTypeSale|bit|NULL|NULL|NULL|NO
DB_AgentCommissions|LevyAmount|money|NULL|19|4|NO
DB_AgentCommissions|SecurityName|nvarchar|74|NULL|NULL|YES
DB_AgentCommissions|PaymentReceiptNo|int|NULL|10|0|YES
DB_AgentCommissions|Contract_DPA_|int|NULL|10|0|NO
DB_AgentCommissions|AgentName|nvarchar|100|NULL|NULL|NO
DB_AgentCommissions|Agent_DPA_|int|NULL|10|0|NO
DB_AgentCommissions|ClientName|nvarchar|100|NULL|NULL|NO
DB_AgentCommissions|LotGrossAmount|money|NULL|19|4|YES
DB_BalanceQtys|OrdDetail_DPA_|int|NULL|10|0|NO
DB_BalanceQtys|BalanceQty|money|NULL|19|4|YES
DB_BankAccountStatement|BankAccount_DPA_|int|NULL|10|0|YES
DB_BankAccountStatement|TransDate|datetime|NULL|NULL|NULL|YES
DB_BankAccountStatement|Ref|sql_variant|0|NULL|NULL|YES
DB_BankAccountStatement|Particulars|nvarchar|500|NULL|NULL|YES
DB_BankAccountStatement|Debit|money|NULL|19|4|NO
DB_BankAccountStatement|Credit|float|NULL|53|NULL|YES
DB_BankAccountStatement|CreditBal|float|NULL|53|NULL|YES
DB_BankAccountStatement|IsOpeningBalance|int|NULL|10|0|NO
DB_BankAccountStatement|ReceiptNo|int|NULL|10|0|YES
DB_BankAccountStatement|Balance|float|NULL|53|NULL|YES
DB_BankTransactionList|BankAccount_DPA_|int|NULL|10|0|NO
DB_BankTransactionList|TransDate|datetime|NULL|NULL|NULL|NO
DB_BankTransactionList|Ref|sql_variant|0|NULL|NULL|YES
DB_BankTransactionList|Particulars|nvarchar|500|NULL|NULL|YES
DB_BankTransactionList|Debit|money|NULL|19|4|NO
DB_BankTransactionList|Credit|money|NULL|19|4|NO
DB_BankTransactionList|CreditBal|money|NULL|19|4|NO
DB_BankTransactionList|OpeningBalance|int|NULL|10|0|NO
DB_BankTransactionList|ReceiptNo|int|NULL|10|0|YES
DB_BankTransactionList|Balance|money|NULL|19|4|YES
DB_DataStreamPriceList|SecKnow_DPA|int|NULL|10|0|NO
DB_DataStreamPriceList|SecurityCode|nvarchar|50|NULL|NULL|NO
DB_DataStreamPriceList|MktClose|real|NULL|24|NULL|YES
DB_DataStreamPriceList_Backup|MktClose|real|NULL|24|NULL|YES
DB_DataStreamPriceList_Backup|SecKnow_DPA|int|NULL|10|0|YES
DB_FineTradingSchedule|OrdDetailType|nvarchar|100|NULL|NULL|NO
DB_FineTradingSchedule|OrdDetailPrice|nvarchar|20|NULL|NULL|NO
DB_FineTradingSchedule|Order_DPA_|int|NULL|10|0|NO
DB_FineTradingSchedule|OrderRef|nvarchar|100|NULL|NULL|NO
DB_FineTradingSchedule|OrderDate|smalldatetime|NULL|NULL|NULL|NO
DB_FineTradingSchedule|SecurityCode|nvarchar|50|NULL|NULL|NO
DB_FineTradingSchedule|Code|int|NULL|10|0|NO
DB_FineTradingSchedule|Client|nvarchar|100|NULL|NULL|NO
DB_FineTradingSchedule|Best|bit|NULL|NULL|NULL|YES
DB_FineTradingSchedule|Validity|smalldatetime|NULL|NULL|NULL|YES
DB_FineTradingSchedule|Amount|money|NULL|19|4|YES
DB_FineTradingSchedule|Price|real|NULL|24|NULL|YES
DB_FineTradingSchedule|BalanceQty|int|NULL|10|0|YES
DB_FineTradingSchedule|Excess|money|NULL|19|4|YES
DB_FineTradingSchedule|CurrentBal|money|NULL|19|4|YES
DB_FineTradingSchedule|Total|money|NULL|19|4|NO
DB_FineTradingSchedule|OrdDetailSecType|nvarchar|20|NULL|NULL|NO
DB_FineTradingSchedule|ordDetailSecurity|nvarchar|100|NULL|NULL|NO
DB_FineTradingSchedule|CreditLimit|money|NULL|19|4|NO
DB_FineTradingSchedule|OrderTypeSale|bit|NULL|NULL|NULL|NO
DB_FineTradingSchedule|Security_DPA_|int|NULL|10|0|NO
DB_FineTradingSchedule|ClientCDSNo|nvarchar|20|NULL|NULL|YES
DB_FineTradingSchedule|AgentName|nvarchar|100|NULL|NULL|YES
DB_FineTradingSchedule|AgentCode|int|NULL|10|0|YES
DB_FineTradingSchedule|BalanceFree|varchar|1|NULL|NULL|NO
DB_FineTradingSchedule|BondIssue|nvarchar|20|NULL|NULL|YES
DB_FineTradingSchedule|Iscustodian|bit|NULL|NULL|NULL|YES
DB_FineTradingSchedule|Limit|int|NULL|10|0|YES
DB_InterBankTransferList|Order_DPA_|int|NULL|10|0|NO
DB_InterBankTransferList|OrdDetail_DPA_|int|NULL|10|0|NO
DB_InterBankTransferList|OrdDetailType|nvarchar|100|NULL|NULL|NO
DB_InterBankTransferList|OrdDetailClient|nvarchar|100|NULL|NULL|NO
DB_InterBankTransferList|OrdDetailSecurity|nvarchar|121|NULL|NULL|NO
DB_InterBankTransferList|OrdDetailQty|int|NULL|10|0|NO
DB_InterBankTransferList|OrdDetailPrice|nvarchar|20|NULL|NULL|NO
DB_InterBankTransferList|BalanceQty|int|NULL|10|0|YES
DB_InterBankTransferList|LotSlipNo|nvarchar|20|NULL|NULL|YES
DB_InterBankTransferList|LotTDate|smalldatetime|NULL|NULL|NULL|YES
DB_InterBankTransferList|LotQty|int|NULL|10|0|YES
DB_InterBankTransferList|LotPrice|money|NULL|19|4|YES
DB_InterBankTransferList|LotGrossAmount|money|NULL|19|4|YES
DB_InterBankTransferList|BrokerCode|nvarchar|5|NULL|NULL|YES
DB_InterBankTransferList|BrokerName|nvarchar|100|NULL|NULL|YES
DB_InterBankTransferList|Contract_DPA_|int|NULL|10|0|YES
DB_InterBankTransferList|StatusDescription|nvarchar|10|NULL|NULL|YES
DB_InterBankTransferList|Lot_DPA_|int|NULL|10|0|YES
DB_InterBankTransferList|OrderDate|smalldatetime|NULL|NULL|NULL|NO
DB_InterBankTransferList|ContractNumber|nvarchar|50|NULL|NULL|YES
DB_InterBankTransferList|OrdDetailSecType|nvarchar|20|NULL|NULL|NO
DB_InterBankTransferList|OrderTypeSale|bit|NULL|NULL|NULL|NO
DB_InterBankTransferList|Security_DPA_|int|NULL|10|0|NO
DB_InterBankTransferList|CommissionRate|real|NULL|24|NULL|NO
DB_InterBankTransferList|Client_DPA_|int|NULL|10|0|NO
DB_InterBankTransferList|AgentCommission|real|NULL|24|NULL|NO
DB_InterBankTransferList|StaffCommission|real|NULL|24|NULL|NO
DB_InterBankTransferList|SecurityCode|nvarchar|31|NULL|NULL|YES
DB_InterBankTransferList|VolumeBoundary|money|NULL|19|4|NO
DB_InterBankTransferList|VolumeRate|real|NULL|24|NULL|NO
DB_InterBankTransferList|MinimumCommission|money|NULL|19|4|NO
DB_InterBankTransferList|CMARegulated|bit|NULL|NULL|NULL|NO
DB_InterBankTransferList|PostImmobilisedRate|bit|NULL|NULL|NULL|NO
DB_InterBankTransferList|SecurityImmobilised|bit|NULL|NULL|NULL|NO
DB_InterBankTransferList|BondDescription|nvarchar|20|NULL|NULL|NO
DB_InterBankTransferList|CDSTransaction|bit|NULL|NULL|NULL|YES
DB_InterBankTransferList|ContractSettlementDate|smalldatetime|NULL|NULL|NULL|YES
DB_InterBankTransferList|ClientCDSNo|nvarchar|20|NULL|NULL|YES
DB_InterBankTransferList|InterBank|bit|NULL|NULL|NULL|YES
DB_InterBankTransferList|IsInterBank|bit|NULL|NULL|NULL|YES
DB_InterBankTransferList|IsCustodian|bit|NULL|NULL|NULL|YES
DB_InterBankTransferList|TransferType|varchar|10|NULL|NULL|NO
DB_InterBankTransferList|InterBankDate|smalldatetime|NULL|NULL|NULL|YES
DB_InterBankTransferList|InterBankReference|nvarchar|50|NULL|NULL|YES
DB_InterBankTransferList|InterBankNarrative|nvarchar|100|NULL|NULL|YES
DB_InterBankTransferList|Amount|money|NULL|19|4|YES
DB_InterBankTransferList|Best|bit|NULL|NULL|NULL|YES
DB_InterBankTransferList|Price|real|NULL|24|NULL|NO
DB_OrdDetailContractedQtyList|OrdDetail_DPA_|int|NULL|10|0|NO
DB_OrdDetailContractedQtyList|BalanceQty|int|NULL|10|0|YES
DB_Portfolios|Order_DPA_|int|NULL|10|0|NO
DB_Portfolios|Security_DPA_|int|NULL|10|0|NO
DB_Portfolios|SecurityCode|nvarchar|50|NULL|NULL|NO
DB_Portfolios|Client_DPA_|int|NULL|10|0|NO
DB_Portfolios|OrderTypeSale|int|NULL|10|0|NO
DB_Portfolios|ContractNumber|nvarchar|50|NULL|NULL|NO
DB_Portfolios|LotSlipNo|nvarchar|20|NULL|NULL|NO
DB_Portfolios|OrdDetailPrice|nvarchar|20|NULL|NULL|YES
DB_Portfolios|OrdDetailQty|int|NULL|10|0|NO
DB_Portfolios|OrdDetailClient|nvarchar|100|NULL|NULL|NO
DB_Portfolios|OrdDetail_DPA_|int|NULL|10|0|NO
DB_Portfolios|Amount|money|NULL|19|4|YES
DB_Portfolios|SecurityMktPrice|real|NULL|24|NULL|NO
DB_Portfolios|Lot_DPA_|int|NULL|10|0|NO
DB_Portfolios|LotQty|int|NULL|10|0|NO
DB_Portfolios|LotPrice|money|NULL|19|4|NO
DB_Portfolios|TransDate|datetime|NULL|NULL|NULL|YES
DB_Portfolios|LotGrossAmount|money|NULL|19|4|YES
DB_Portfolios|CurrentBal|money|NULL|19|4|NO
DB_Portfolios|NetAmount|real|NULL|24|NULL|YES
DB_Portfolios|SecurityName|nvarchar|100|NULL|NULL|NO
DB_Portfolios|OrderTypeDescription|nvarchar|100|NULL|NULL|NO
DB_Reconciliation|BankAccount_DPA_|int|NULL|10|0|NO
DB_Reconciliation|ReconcileDate|datetime|NULL|NULL|NULL|YES
DB_Reconciliation|TransDate|datetime|NULL|NULL|NULL|YES
DB_Reconciliation|Ref|sql_variant|0|NULL|NULL|YES
DB_Reconciliation|Particulars|nvarchar|500|NULL|NULL|YES
DB_Reconciliation|Debit|money|NULL|19|4|NO
DB_Reconciliation|Credit|money|NULL|19|4|NO
DB_Reconciliation|CreditBal|money|NULL|19|4|NO
DB_Reconciliation|IsOpeningBalance|int|NULL|10|0|NO
DB_Reconciliation|ReceiptNo|int|NULL|10|0|YES
DB_Reconciliation|Balance|money|NULL|19|4|YES
Db_TradeAffirmationBond|Order_DPA_|int|NULL|10|0|NO
Db_TradeAffirmationBond|TotalCommission|money|NULL|19|4|YES
Db_TradeAffirmationBond|Quantity|int|NULL|10|0|YES
Db_TradeAffirmationBond|LotPrice|money|NULL|19|4|NO
Db_TradeAffirmationBond|Owner|nvarchar|100|NULL|NULL|YES
Db_TradeAffirmationBond|AccountManager|nvarchar|201|NULL|NULL|NO
Db_TradeAffirmationBond|Account|nvarchar|100|NULL|NULL|NO
Db_TradeAffirmationBond|MaturityDate|smalldatetime|NULL|NULL|NULL|NO
Db_TradeAffirmationBond|BrokerName|nvarchar|100|NULL|NULL|NO
Db_TradeAffirmationBond|IssueDate|smalldatetime|NULL|NULL|NULL|NO
Db_TradeAffirmationBond|OrderRef|nvarchar|100|NULL|NULL|NO
Db_TradeAffirmationBond|TradeAction|nvarchar|100|NULL|NULL|NO
Db_TradeAffirmationBond|BondIssue|nvarchar|20|NULL|NULL|NO
Db_TradeAffirmationBond|OrderTypeSale|bit|NULL|NULL|NULL|NO
Db_TradeAffirmationBond|Client_DPA_|int|NULL|10|0|NO
Db_TrialBalance|Credit|money|NULL|19|4|YES
Db_TrialBalance|Debit|money|NULL|19|4|YES
Db_TrialBalance|OpeningBal|money|NULL|19|4|NO
Db_TrialBalance|Client_DPA_|int|NULL|10|0|NO
Db_TrialBalance|ClientName|nvarchar|201|NULL|NULL|NO
Db_TrialBalance|TransDate|datetime|NULL|NULL|NULL|YES
Db_TrialBalance|Entity|varchar|16|NULL|NULL|NO
Debita|Client_DPA_|int|NULL|10|0|NO
Debita|LastDate|datetime|NULL|NULL|NULL|YES
Debita|Balance|money|NULL|19|4|YES
Debita|CreditLimit|money|NULL|19|4|NO
Debita|ClientCellTel|nvarchar|100|NULL|NULL|YES
Debitb|Client_DPA_|int|NULL|10|0|NO
Debitb|LastDate|datetime|NULL|NULL|NULL|YES
Debitb|Balance|money|NULL|19|4|YES
Debitb|CreditLimit|money|NULL|19|4|NO
Debitb|ClientCellTel|nvarchar|100|NULL|NULL|YES
DebtorCreditor|Client_DPA_|int|NULL|10|0|NO
DebtorCreditor|LastDate|datetime|NULL|NULL|NULL|YES
DebtorCreditor|Balance|money|NULL|19|4|YES
DebtorCreditor|ClientName|nvarchar|100|NULL|NULL|NO
Debtors|Client_DPA_|int|NULL|10|0|NO
Debtors|LastDate|datetime|NULL|NULL|NULL|YES
Debtors|Balance|money|NULL|19|4|YES
DeliveredContractList|LotSlipNo|nvarchar|20|NULL|NULL|NO
DeliveredContractList|LotTDate|smalldatetime|NULL|NULL|NULL|YES
DeliveredContractList|SecurityCode|nvarchar|10|NULL|NULL|NO
DeliveredContractList|LotQty|int|NULL|10|0|YES
DeliveredContractList|LotPrice|money|NULL|19|4|YES
DeliveredContractList|ContractTransferNo|nvarchar|20|NULL|NULL|YES
DeliveredContractList|OrderTypeSale|bit|NULL|NULL|NULL|NO
DeliveredContractList|OrderSecTypeDisplayName|nvarchar|20|NULL|NULL|NO
DeliveredContractList|OrderSecType_DPA_|int|NULL|10|0|NO
DeliveredContractList|ContractNCertificate|nvarchar|100|NULL|NULL|YES
DeliveredContractList|ContractDeliveryDate|smalldatetime|NULL|NULL|NULL|YES
DeliverySlips|LotSlipNo|nvarchar|20|NULL|NULL|NO
DeliverySlips|LotTDate|smalldatetime|NULL|NULL|NULL|YES
DeliverySlips|SecurityCode|nvarchar|10|NULL|NULL|NO
DeliverySlips|LotQty|int|NULL|10|0|YES
DeliverySlips|LotPrice|money|NULL|19|4|NO
DeliverySlips|ContractTransferNo|nvarchar|20|NULL|NULL|YES
DeliverySlips|OrderTypeSale|bit|NULL|NULL|NULL|NO
DeliverySlips|OrderSecTypeDisplayName|nvarchar|20|NULL|NULL|NO
DeliverySlips|OrderSecType_DPA_|int|NULL|10|0|NO
DeliverySlips|ContractNCertificate|nvarchar|100|NULL|NULL|YES
down_File|down_File_DPA_|int|NULL|10|0|NO
down_File|Filename|varchar|255|NULL|NULL|NO
down_File|Report|varchar|100|NULL|NULL|NO
down_File|CreatedBy|int|NULL|10|0|NO
down_File|CreatedByDesc|varchar|100|NULL|NULL|NO
down_File|TimeCreated|smalldatetime|NULL|NULL|NULL|NO
dtproperties|id|int|NULL|10|0|NO
dtproperties|objectid|int|NULL|10|0|YES
dtproperties|property|varchar|64|NULL|NULL|NO
dtproperties|value|varchar|255|NULL|NULL|YES
dtproperties|uvalue|nvarchar|255|NULL|NULL|YES
dtproperties|lvalue|image|2147483647|NULL|NULL|YES
dtproperties|version|int|NULL|10|0|NO
EditBondProposals|Proposal_DPA_|int|NULL|10|0|NO
EditBondProposals|Bond_EIT_|nvarchar|40|NULL|NULL|YES
EditBondProposals|BondIDate|smalldatetime|NULL|NULL|NULL|NO
EditBondProposals|BondIssue|nvarchar|20|NULL|NULL|NO
EditBondProposals|BondPayment|nvarchar|20|NULL|NULL|NO
EditBondProposals|CouponRate|real|NULL|24|NULL|NO
EditBondProposals|Bond_DPA_|int|NULL|10|0|YES
EditBondProposals|Security_DPA_|int|NULL|10|0|NO
EditBondProposals|BondMDate|smalldatetime|NULL|NULL|NULL|NO
EditBondProposals|FaceValue|float|NULL|53|NULL|NO
EditBondProposals|Determination|nvarchar|50|NULL|NULL|YES
EditBondProposals|Client_DPA_|int|NULL|10|0|NO
EditBondProposals|Accepted|bit|NULL|NULL|NULL|NO
EditBondProposals|ProposalDate|smalldatetime|NULL|NULL|NULL|YES
EditBondProposals|BondCleanPrice|float|NULL|53|NULL|YES
EditBondProposals|AccruedInterest|float|NULL|53|NULL|YES
EditBondProposals|BondDirtyPrice|float|NULL|53|NULL|YES
EditBondProposals|Commission|float|NULL|53|NULL|YES
EditBondProposals|CommissionRate|float|NULL|53|NULL|YES
EditBondProposals|Duration|float|NULL|53|NULL|YES
EditBondProposals|Consideration|float|NULL|53|NULL|YES
EditBondProposals|Convexity|float|NULL|53|NULL|YES
EditBondProposals|TradeType|varchar|10|NULL|NULL|YES
EditBondProposals|SettlementDate|smalldatetime|NULL|NULL|NULL|YES
EditBondProposals|ForwardRate|float|NULL|53|NULL|YES
EditBondProposals|CouponPeriodDays|int|NULL|10|0|YES
EditBondProposals|Basis|real|NULL|24|NULL|YES
EditBondProposals|ChangeInYield|real|NULL|24|NULL|YES
EditBondProposals|LastCouponDate|smalldatetime|NULL|NULL|NULL|YES
EditBondProposals|NextCouponDate|smalldatetime|NULL|NULL|NULL|YES
EditBondProposals|BondLife|real|NULL|24|NULL|YES
EditBondProposals|BondMaturiy|real|NULL|24|NULL|YES
EditBondProposals|PeriodicInterestRate|real|NULL|24|NULL|YES
EditBondProposals|S/ACouponAmount|float|NULL|53|NULL|YES
EditBondProposals|InterestDaysAccrued|int|NULL|10|0|YES
